countryname,wbcode,iso3,region,incgroup2,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,GINIp,GINIc,IGP,NL1,NL2,COR,MAcatM,MAcatC1,Q4_IGpri,BHQ1,BHQ2,BHQ3,BHQ4,Q4BH,Q4child,Delta50,Asher_Q4_IGpri,ThreeGen_obs,ThreeGen_IGPp1,ThreeGen_IGPg1,ThreeGen_IGPgsd,All2125_MEANp,All2125_MEANc,All2125_IGP,All2125_MAcatC1,Cores2125_MEANp,Cores2125_MEANc,Cores2125_IGP,Cores2125_MAcatC1,Shortfall0611_obs,Shortfall0611_IGP,Shortfall1217_obs,Shortfall1217_IGP,IGEincome,S1,S2,S3,MLD_psu
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1950,Retrospective question,1950,max,all,397,.0623570457100868,.3899537622928619,.3169077634811401,.1728228479623795,.0579585842788219,.0072731422260404,.1318047642707825,.2386112213134766,.3834998309612274,.2388110458850861,7.346874713897705,10.93416595458984,4.055301189422607,4.029659271240234,.30037916,.2033539,.4327363967895508,.3885773122310638,.0026613771915436,.4354900419712067,.7250649333000183,.7156095504760742,.5776100158691406,.33693522,.30097508,.23695284,.12513685,.20447585,.2514683,5.5367413,.55089021,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1950,Retrospective question,1950,max,daughter,192,.0629138797521591,.3994393646717072,.3492462933063507,.1231473833322525,.0652530789375305,.0117207961156964,.1309720873832703,.2872334718704224,.3997276723384857,.1703459620475769,7.176748752593994,10.42544460296631,3.962244510650635,3.923108577728272,.29556981,.2059498,.5365498065948486,.5560439229011536,-.0011676044669002,.5419023036956787,.7231435775756836,.7092090249061585,.5612462162971497,.40556726,.32558993,.21143502,.0574078,.215764,.17893444,4.5963364,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1950,Retrospective question,1950,max,son,205,.0618299134075642,.3809741735458374,.2862945199012756,.2198481261730194,.0510532483458519,.0030627711676061,.1325930207967758,.1925829648971558,.3681377470493317,.3036235272884369,7.507925033569336,11.41574573516846,4.144753456115723,4.079319477081299,.30301577,.19600081,.3349762558937073,.2491348087787628,.0052039963193238,.3403494358062744,.7268837094306946,.7215779423713684,.5889553427696228,.26841611,.27640647,.26226735,.19291009,.19667661,.32013246,6.4796605,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1950,Retrospective question,1950,mom,all,398,.1182276159524918,.4755841493606567,.231328159570694,.1428191810846329,.032040897756815,.0072555900551379,.1314866840839386,.2380353957414627,.3849875926971436,.238234743475914,6.183499336242676,10.93673801422119,3.997522592544556,4.025121688842773,.34701115,.20301421,.3708240985870361,.3130014836788178,.0039225085638463,.3682814240455627,.7803874611854553,.7741497755050659,.5172680020332336,.31505412,.30294442,.25699553,.12500593,.26153859,.25144899,6.7966213,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1950,Retrospective question,1950,mom,daughter,193,.1502786129713059,.475765734910965,.2294128090143204,.0974924936890602,.047050341963768,.0116627803072333,.1303237974643707,.285811722278595,.4026989340782166,.1695027649402618,5.890841960906982,10.4332389831543,4.13571310043335,3.914901971817017,.37252611,.2052272,.4250856935977936,.3005831837654114,.0083251427859068,.4490617215633392,.7823901176452637,.7716459631919861,.4671431183815002,.38536301,.30648944,.23075321,.077394322,.27449307,.18080059,6.2806458,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1950,Retrospective question,1950,mom,son,205,.0877356231212616,.4754113852977753,.2331503480672836,.1859411299228668,.0177615340799093,.0030627711676061,.1325930207967758,.1925829648971558,.3681377470493317,.3036235272884369,6.461921691894531,11.41574573516846,3.85100269317627,4.079319477081299,.32175836,.19600081,.2967640459537506,.3119044601917267,-.0010387868387625,.2801543772220612,.77848219871521,.7764607667922974,.5548344850540161,.24330932,.29936484,.2837626,.17356324,.25162759,.31866097,7.3238516,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,avg,all,513,.0430690050125122,.3107608556747437,.4052166640758514,.1878867447376251,.0530667044222355,.0170859508216381,.1183131262660027,.2419388145208359,.4322405457496643,.1904215812683106,7.441254138946533,10.70493221282959,3.453030586242676,3.951958417892456,.25583565,.20031096,.4083612859249115,.3071613609790802,.0064415535889566,.3568064272403717,.6795544624328613,.6748256683349609,.5071647763252258,.31467277,.30881295,.23226617,.14424808,.26533952,.25107667,4.8711944,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,avg,daughter,288,.0549167059361935,.2945766746997833,.4389523863792419,.1623927354812622,.0491615161299706,.0131612634286284,.1384907066822052,.2585220038890839,.4225538969039917,.1672721207141876,7.335155487060547,10.42376041412354,3.437257528305054,3.934723138809204,.25641406,.20540927,.4424003064632416,.5354540944099426,-.0060138418339193,.3864678144454956,.6547045707702637,.6568968892097473,.5189441442489624,.34986272,.31216633,.23069452,.10727642,.24547344,.21997993,4.5589185,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,avg,son,225,.0282435957342386,.3310126662254334,.3630021214485169,.2197882235050201,.0579533912241459,.0219970382750034,.0930642634630203,.2211877405643463,.4443617165088654,.2193892300128937,7.574019432067871,11.05677127838135,3.475687265396118,3.953929662704468,.25452825,.19220716,.3607521057128906,-.0527394711971283,.0258425828069448,.3171178102493286,.7106499075889587,.6974698305130005,.4954447746276856,.27014393,.3045617,.2341577,.19113667,.28510556,.28998899,5.2685275,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,dad,all,515,.047015618532896,.3427504599094391,.3661542236804962,.1869735568761826,.0571061596274376,.0170028861612082,.1177379339933395,.2407626062631607,.4350007474422455,.1894958317279816,7.801761627197266,10.7112283706665,3.704960107803345,3.943356275558472,.25852734,.19958092,.4071475267410278,.2227090746164322,.0111457454040647,.3825333714485169,.6903180480003357,.6857718229293823,.4944747388362885,.31851608,.30244157,.23880666,.14023571,.27118716,.2511431,4.6316938,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,dad,daughter,288,.0593037940561771,.3329952955245972,.3938617706298828,.1653286516666412,.0485104918479919,.0131612634286284,.1384907066822052,.2585220038890839,.4225538969039917,.1672721207141876,7.635698318481445,10.42376041412354,3.626307964324951,3.934723138809204,.25755465,.20540927,.422667533159256,.3211070597171783,.0063594966195524,.3895376026630402,.6723070740699768,.6727050542831421,.474210798740387,.34533983,.30705231,.23484045,.11276739,.29341388,.22296052,4.377326,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,dad,son,227,.0318063050508499,.35482457280159,.3318600654602051,.2137638479471207,.067745178937912,.021757734939456,.0920518264174461,.2187814563512802,.4504064321517944,.2170025259256363,8.007301330566406,11.06703281402588,3.797954559326172,3.93350887298584,.25867712,.19063804,.3825774788856506,.0767665356397629,.0177926253527403,.3693933188915253,.7126105427742004,.7022785544395447,.5147557258605957,.28424558,.29661173,.24373907,.17540362,.24894172,.2860252,4.9604969,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,max,all,513,.0430690050125122,.3050709962844849,.3841623365879059,.1954731494188309,.0722245201468468,.0170859508216381,.1183131262660027,.2419388145208359,.4322405457496643,.1904215812683106,8.150294303894043,10.70493221282959,3.82665491104126,3.951958417892456,.25468484,.20031096,.3936134278774262,.4202937781810761,-.0015227519907057,.3811332583427429,.660410463809967,.6538690328598023,.4972405731678009,.31674626,.30197436,.24579898,.13548037,.27093083,.25121197,4.2934995,.45869085,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,max,daughter,288,.0549167059361935,.2905285954475403,.4156259596347809,.1726590096950531,.066269725561142,.0131612634286284,.1384907066822052,.2585220038890839,.4225538969039917,.1672721207141876,8.015948295593262,10.42376041412354,3.835875272750855,3.934723138809204,.25735456,.20540927,.3999921381473541,.5700308084487915,-.0097453417256474,.3899435698986054,.6375894546508789,.6389211416244507,.4876428842544556,.34562194,.31141898,.24063666,.1023224,.2719062,.2193803,4.0191736,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,max,son,225,.0282435957342386,.3232683539390564,.3447908759117127,.2240211963653565,.0796759575605392,.0219970382750034,.0930642634630203,.2211877405643463,.4443617165088654,.2193892300128937,8.318406105041504,11.05677127838135,3.816863536834717,3.953929662704468,.25066423,.19220716,.3795866668224335,.1420836895704269,.0134795997291803,.3664279878139496,.6889671087265015,.672846257686615,.506973147392273,.27978361,.28989285,.25236255,.17796098,.27004367,.29104394,4.648921,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,mom,all,515,.078233115375042,.3739867806434631,.3827076256275177,.1250444054603577,.0400280691683292,.0170030295848846,.1177389249205589,.2431912273168564,.4325693845748901,.1894974261522293,7.047494888305664,10.70151138305664,3.685616493225098,3.945112705230713,.27931967,.19998685,.3009946346282959,.228612557053566,.004649284761399,.2811962366104126,.7428041100502014,.7404124736785889,.4397733807563782,.29989514,.29728141,.24077623,.16204719,.32875022,.25105301,5.6118088,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,mom,daughter,290,.0835635513067245,.3702492117881775,.3922401070594788,.1159583404660225,.0379887819290161,.013046788983047,.1372861415147781,.2606223225593567,.4232275187969208,.1658172160387039,6.990821838378906,10.42007446289063,3.728561401367188,3.922178268432617,.28285116,.20472951,.3478891551494598,.5431779026985169,-.0123087456449866,.3307157456874847,.7237412333488464,.7277342081069946,.4201531112194061,.32911247,.29957643,.23523429,.13607681,.33512795,.21914649,5.3787408,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1960,Retrospective question,1960,mom,son,225,.0715044513344765,.3787047266960144,.3706746697425842,.1365138441324234,.04260228946805,.0219970382750034,.0930642634630203,.2211877405643463,.4443617165088654,.2193892300128937,7.119034290313721,11.05677127838135,3.637626647949219,3.953929662704468,.27469158,.19220716,.2354923337697983,-.2932329475879669,.0348342321813107,.2166536152362824,.7668673992156982,.7564935088157654,.4643594920635223,.26248586,.29449323,.24772888,.19529201,.32094046,.291329,5.9120431,,,,,,,,,,,,,,,,,,,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,avg,all,420,.0231820587068796,.2300807684659958,.4039573669433594,.2566054165363312,.0861743912100792,.0188687313348055,.1217062398791313,.2044878751039505,.3547020852565765,.3002350628376007,8.414938926696777,11.19737243652344,3.572042226791382,4.229114532470703,.23655568,.20677361,.502734363079071,.4574501514434815,.0026394848246127,.4246251583099365,.6402990221977234,.6387407779693604,.500921368598938,.36263841,.30069467,.21178006,.12488687,.21811445,.25141475,4.0096045,,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,avg,daughter,232,.0198322646319866,.1746801733970642,.4213778674602509,.2835246026515961,.1005850657820702,.0333499163389206,.1142415925860405,.1866807043552399,.3758900463581085,.2898377180099487,8.850230216979981,11.08328342437744,3.578306674957275,4.318160057067871,.22449242,.21099862,.5322887301445007,.705646812915802,-.0098067559301853,.4410889148712158,.6199238300323486,.6156162023544312,.4275829792022705,.38119361,.30338904,.22341241,.09200494,.23773769,.22702593,3.3887439,,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,avg,son,188,.0275467820465565,.3022667765617371,.3812587857246399,.2215301394462585,.0673975273966789,0,.1314325481653214,.2276902943849564,.3270945847034454,.3137826025485992,7.847763538360596,11.34602928161621,3.492761850357056,4.117217540740967,.24715184,.20070474,.4981122314929962,.1630536466836929,.0203855782747269,.4225638806819916,.6668474674224854,.6677995324134827,.6605090498924255,.34235552,.29833648,.198448,.16086,.17548761,.28319296,4.6945972,,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,dad,all,421,.0296857990324497,.2606535851955414,.3770222663879395,.2472908943891525,.0853474587202072,.0188108868896961,.1213331371545792,.2069265693426132,.3536147475242615,.2993146777153015,8.681895256042481,11.18757057189941,3.809492349624634,4.226322174072266,.24058546,.20690975,.4193571507930756,.7320730686187744,-.0176033955067396,.3779971897602081,.6657003164291382,.6772650480270386,.4626356363296509,.34178019,.30284598,.22027557,.13509825,.2668272,.2514393,4.1029558,,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,dad,daughter,232,.0198322646319866,.2229291945695877,.3708264231681824,.2748397290706635,.1115723848342896,.0333499163389206,.1142415925860405,.1866807043552399,.3758900463581085,.2898377180099487,9.224294662475586,11.08328342437744,3.80742359161377,4.318160057067871,.22642007,.21099862,.4150183796882629,1.098896145820618,-.0365923121571541,.365931510925293,.6474863290786743,.6681204438209534,.4232091903686523,.34956923,.30702543,.23771043,.10569488,.28979161,.22801347,3.5829608,,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,dad,son,189,.042434498667717,.3094621300697327,.3850385546684265,.2116476744413376,.0514171309769154,0,.1305083334445953,.2331210523843765,.3247945010662079,.3115761280059815,7.98012638092041,11.32250022888184,3.705933332443237,4.112224578857422,.25322556,.2010151,.4643785059452057,.3041267991065979,.0097141629084945,.4184975028038025,.6892660260200501,.688346266746521,.5409307479858398,.33413038,.29823884,.2026716,.16495916,.22121,.28174809,4.6355205,,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,max,all,420,.0231820587068796,.2234756052494049,.3767913579940796,.2700166404247284,.1065343618392944,.0188687313348055,.1217062398791313,.2044878751039505,.3547020852565765,.3002350628376007,9.088474273681641,11.19737243652344,3.838301420211792,4.229114532470703,.23226428,.20677361,.4197303056716919,.6965526938438416,-.0150516321882606,.3809429705142975,.6262887120246887,.6332498788833618,.4625722765922546,.35307872,.29620728,.21763164,.13308237,.27970853,.2513797,3.6822066,.31702456,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,max,daughter,232,.0198322646319866,.1746801733970642,.3946677446365356,.2742491066455841,.1365707069635391,.0333499163389206,.1142415925860405,.1866807043552399,.3758900463581085,.2898377180099487,9.524336814880371,11.08328342437744,3.852055788040161,4.318160057067871,.22178301,.21099862,.4410311281681061,1.003103613853455,-.0295370817184448,.3934260010719299,.6172706484794617,.6302164793014526,.4351340532302856,.36675179,.29860961,.23715614,.097482465,.2833344,.22755933,3.115031,,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
Albania,ALB,ALB,Europe & Central Asia,Developing economies,Upper middle income,0,LITS,1970,Retrospective question,1970,max,son,188,.0275467820465565,.2870551645755768,.3534987270832062,.2645017802715302,.0673975273966789,0,.1314325481653214,.2276902943849564,.3270945847034454,.3137826025485992,8.520552635192871,11.34602928161621,3.755293369293213,4.117217540740967,.24202433,.20070474,.4181932210922241,.3064484298229218,.0063854288309813,.3814319372177124,.6380391120910645,.6369092464447022,.5118159651756287,.33843362,.29368156,.19661207,.17127274,.27332619,.28241724,4.2913446,,,,,,,,,,,,,,,,,,.8158745,.0097650019,.029534476,.96070051,
